-3.233414613523660081e-02,-3.029715095958730037e-02,-2.945760895962660011e-02,-2.933866732182010065e-02,-3.022024328475320099e-02
-2.776443991858260074e-02,-2.837265102699729896e-02,-2.888386737153059158e-02,-2.903518125559140239e-02,-2.911374173546199540e-02
-8.116927681576400697e-03,-1.371763622879909779e-02,-1.507497370993640326e-02,-1.583434666662629497e-02,-1.627375214787080138e-02
-1.543580812983929955e-02,-2.092418366973679972e-02,-2.256677461240010063e-02,-2.330849138900140116e-02,-2.287546351633339831e-02
2.100172649515990100e-02,1.327086106191460030e-02,9.394929561468002080e-03,8.810629682154900652e-03,8.755185884674599600e-03
-2.697658769820199948e-02,-3.379737958329070285e-02,-3.602232276462599692e-02,-3.672178944496629766e-02,-3.593532042403810300e-02
-6.646382816046600243e-03,-1.095670463820550000e-02,-1.320429354741970047e-02,-1.455792787632509931e-02,-1.446076366967389767e-02
5.958847534591599042e-03,4.685140167172199659e-03,1.655629517261101181e-03,-5.505092349324995854e-04,-1.094391354098601466e-03
6.583975749554291101e-02,5.592029530826549133e-02,5.108194492042129886e-02,4.849601112750669824e-02,4.736868093805390173e-02
4.072482380743140673e-02,2.682724223314399831e-02,2.176364463635959909e-02,1.900681708716740054e-02,1.835409148027929843e-02
5.562263692377979879e-02,5.633736980481480333e-02,5.315394501560830043e-02,5.001733192621069662e-02,4.834778415779360239e-02
3.816216689808300117e-02,3.715425964725069946e-02,3.392040519327679804e-02,3.082293151522789987e-02,2.871539100138609940e-02
4.591835675731640448e-02,4.094296603161169668e-02,3.574710428127549772e-02,3.250557040493130129e-02,3.046468242181520070e-02
-1.572771606819510157e-02,-8.030021735264699853e-03,-7.794690721612500608e-03,-8.595271826381298275e-03,-1.096121120314419960e-02
5.427071079700400251e-03,1.723037988720850164e-02,1.839806593782000038e-02,1.627353506809950043e-02,1.354782309935829987e-02
2.399072035030559713e-02,2.519024882855840086e-02,2.371231388264040049e-02,2.107025541711980005e-02,1.543404772297410008e-02
3.804735443410180162e-02,3.870762145044519958e-02,3.729473128099129731e-02,3.598669736695370158e-02,3.319362559716029781e-02
-9.849742670131399896e-03,-2.378122404967300454e-03,7.977662967976999068e-04,2.661699734860300225e-03,1.061571224958599360e-03
1.320132204922799769e-03,3.487595755045300606e-03,2.694693088423999634e-03,2.424896782996999005e-03,1.611603894341601074e-03
-3.035293191204880073e-02,-2.744277716234339720e-02,-2.623276763740469905e-02,-2.437511867300439991e-02,-2.484433913984000417e-02
-1.741434520854200085e-02,-1.636784165154719917e-02,-1.485438453819619940e-02,-1.248190418456569806e-02,-1.061862910810740072e-02
-2.820030214582410280e-02,-2.707171692826399953e-02,-2.506797931818950664e-02,-2.294657778614760113e-02,-2.344273577075039680e-02
2.240917983560879873e-02,1.314079356105830008e-02,1.110241380430510016e-02,9.523881511255499407e-03,6.082261246842498963e-03
3.168273307823590151e-02,2.355540959474489854e-02,2.156346029807299988e-02,2.103658989600110107e-02,1.755831221337849843e-02
2.518496175360630113e-02,1.581166533689369949e-02,1.587548476988940097e-02,1.640483205942749878e-02,1.343383985705540011e-02
-1.932555181221810164e-02,-2.725111299992809960e-02,-2.681270982547110174e-02,-2.598955159542640225e-02,-2.677644759946519806e-02
2.644804503876700946e-03,-3.773589383639300819e-03,-5.687219120589499625e-03,-7.314132565920800771e-03,-8.934674300208798881e-03
-2.815632209117660198e-02,-2.538475807302379914e-02,-2.448232975918960067e-02,-2.371231388264040049e-02,-2.104779977624789480e-02
-2.066189206395670219e-02,-2.596860288275289891e-02,-2.560822784564619967e-02,-2.535159119741450459e-02,-2.402037024146960048e-02
2.734295805545360059e-02,2.658513906392004030e-04,-3.476404089449999270e-03,-5.885517256653499500e-03,-4.279225572529399106e-03
3.570870332278280185e-02,1.912830204773600332e-03,-2.745367210106002117e-04,-1.646994607822099225e-03,0.000000000000000000e+00
8.940369831352599703e-03,-2.654417715035009909e-02,-2.781399179459029952e-02,-2.672703516583359654e-02,-2.478100376898929522e-02
-3.937529696855200656e-03,-3.877089467957760271e-02,-3.732595761268629742e-02,-3.651744119618580142e-02,-3.618815929199389880e-02
1.270599227815510240e-02,-1.733051769342349932e-02,-1.854430016495400152e-02,-1.992695934941339855e-02,-1.964056587454629521e-02
-2.553112890703300095e-02,-3.434161989335589998e-02,-3.433579801104490875e-02,-3.383678873116510027e-02,-3.435452350210840139e-02
1.026439599490209902e-02,6.530635455329900432e-03,3.289476650398699253e-03,2.743485945750800091e-03,-5.483959556136004275e-04
1.455327141003590063e-02,1.650202463638770004e-02,1.303944123659449977e-02,1.138426844492589941e-02,8.881546031459899501e-03
3.768187750499760180e-02,3.984155859341800138e-02,3.138160074116810166e-02,2.730827535353209934e-02,2.236118015815730109e-02
4.883700748831301154e-03,1.637554951089700101e-03,-1.377220986174599628e-03,-2.760907330804399009e-03,-4.694196111256199871e-03
5.673042548450099240e-03,2.472616119391400288e-02,2.003635025943750064e-02,1.815231360718860126e-02,1.596071305976499988e-02
1.268408684849870426e-02,4.170037185603840679e-02,3.865215443427930109e-02,3.499684203709609726e-02,3.370954201974880188e-02
-1.246122043781200048e-02,1.031216736641949946e-02,1.123761312025470076e-02,9.890190507452300758e-03,9.351003231540200300e-03
-1.557146970114899748e-02,-1.021788938319240052e-02,-7.343974255758498222e-03,-6.825965070399801250e-03,-4.651807540205900836e-03
2.049181044935600993e-03,1.381200021006340033e-02,1.477455055799590036e-02,1.536381386756940047e-02,1.538069320764159920e-02
-1.450426877519210046e-02,-1.978652436625119582e-02,-1.505846387420150048e-02,-1.372140079153959941e-02,-1.291404126674720182e-02
-3.592893508862789881e-02,-4.441628878891099724e-02,-4.111824692947260024e-02,-3.856484362664430038e-02,-3.755675753717330201e-02
-4.569933442346370278e-02,-1.222343074686309781e-02,-9.860392134079999649e-03,-8.510689667908700670e-03,-8.798517029641199708e-03
-6.647848586523409653e-02,-1.772370866469610146e-02,-1.402084824193830168e-02,-1.240539685748770146e-02,-1.353051154298449792e-02
-6.528940004243710682e-02,-2.230171298401980098e-02,-1.449895457995279899e-02,-1.481102225592489940e-02,-1.344511953546520013e-02
-4.946871418633309869e-02,-6.867215560255199303e-03,-1.380262468958399829e-03,-2.489972236815700315e-03,-1.383700234609299079e-03
-2.997174351305120082e-02,4.341933551291300014e-03,9.828088936262599148e-03,9.032496061626900732e-03,1.068064377565029928e-02
1.087854078725060229e-02,5.722866143769899695e-03,1.040535127563230015e-02,9.876623495912000006e-03,1.235091863400909935e-02
2.068100919009100216e-02,1.718302197945049958e-02,2.136482249769679903e-02,2.167734765614789949e-02,2.552629333894899932e-02
2.694854535010019966e-02,2.953744065395020116e-02,2.905839213566300053e-02,3.021048907411880147e-02,3.234417015729679906e-02
4.423720866334159008e-02,4.579308013720390091e-02,4.562810619878399782e-02,4.628075256400630139e-02,4.890884209745449684e-02
1.682058079980569554e-02,1.824574361777319895e-02,1.910457674709399936e-02,1.916129329953010149e-02,2.129173546762199928e-02
3.690847706669690698e-02,3.786109363724170923e-02,3.821440266352980203e-02,3.803350751697170268e-02,3.905283637444229711e-02
6.314042602467409560e-02,6.389607576559530600e-02,6.250393243978369373e-02,6.004963377951050285e-02,5.867788517583959890e-02
7.944939976002220183e-02,7.977564931969929884e-02,7.872409861483289917e-02,7.611667721480240567e-02,7.320969697267450116e-02
8.107104760022788847e-02,8.040720558170889876e-02,7.888484167379840317e-02,7.684348742864270665e-02,7.369347999487770029e-02
1.179889392060056025e-01,1.151502485597210995e-01,1.135095248790014000e-01,1.123926686577988998e-01,1.097508639591192048e-01
9.587879240493699107e-02,9.168819614681640584e-02,8.899769172043239807e-02,8.727415454993829591e-02,8.519528327894609898e-02
7.686739063971219366e-02,7.216726291389359560e-02,7.241538545958700612e-02,7.412623082430849775e-02,7.434524822554340606e-02
5.285150999420189927e-02,4.742734998261440016e-02,4.711585266299279928e-02,4.802086508127979825e-02,4.804417383271059744e-02
6.370685738419530619e-02,5.460413403485169653e-02,5.273128437443209970e-02,5.108509245541929811e-02,4.969966855227250097e-02
5.560164715169750582e-02,4.381277832788010862e-02,4.261909397271679972e-02,4.255961441879590329e-02,4.165319020003389883e-02
9.246387807248600266e-02,7.980395871692909371e-02,7.728969193872939347e-02,7.491620586323119446e-02,7.247191657623110184e-02
1.031337347787120023e-01,7.522000070928699933e-02,7.172022473002019616e-02,6.812217051770749765e-02,6.453852113757109488e-02
1.442183182645730977e-01,1.224485726403270053e-01,1.180714581186264045e-01,1.131679877099320969e-01,1.091911225976684996e-01
8.479653666007680446e-02,6.134155984553400082e-02,5.950795753034070212e-02,5.742988424164689742e-02,5.597926774190119942e-02
7.191167314726221171e-02,5.041969903352309934e-02,4.829061483940789296e-02,4.433230966499990267e-02,4.196733882138650035e-02
4.317789358964005918e-04,3.520355670818199785e-03,2.439296031559400144e-03,8.934554983441995958e-04,4.480286813293994207e-04
-5.312902488387859223e-02,-2.909699995693660127e-02,-3.020701757755690081e-02,-3.107658320029479948e-02,-3.071605523044700428e-02
-8.190974492586229616e-02,-6.200377086601199794e-02,-6.118843425228921024e-02,-6.036033024844029982e-02,-5.905936488762809911e-02
-3.349189675032020197e-02,-1.306638798999260227e-02,-1.338766840368919679e-02,-1.371702923470980058e-02,-1.443026482902870153e-02
-4.577070082847250337e-02,-3.444455898242990838e-02,-3.425370788682310236e-02,-3.385624027305909889e-02,-3.374999059627639686e-02
8.168575085459598567e-03,-6.591233897859994414e-04,2.214594184667990223e-04,2.232392017307000107e-04,4.478280415191010868e-04
-1.729797146675270125e-02,-2.371832963899999855e-02,-2.437462589770629517e-02,-2.595141003301299626e-02,-2.531780798428970303e-02
-4.201735374937289741e-02,-4.481401578979259809e-02,-4.655186834795029677e-02,-4.879016416943190299e-02,-4.847475650241100942e-02
-1.058636241601908917e-01,-1.014226413939289945e-01,-1.020273426292054170e-01,-1.029130786813472059e-01,-1.020862159621521992e-01
-1.132939938012147985e-01,-1.095856990281687954e-01,-1.106703513062766986e-01,-1.115721862633094058e-01,-1.114663604972160882e-01
-1.515849311458246362e-01,-1.531255644120129988e-01,-1.510185955378852973e-01,-1.497333672008029914e-01,-1.491635095665214128e-01
-1.032729109910639070e-01,-9.685764930809979967e-02,-9.465862302602720546e-02,-9.214617646166819998e-02,-9.286668439184900259e-02
-8.973342831143889253e-02,-8.928669082676508884e-02,-8.682027592843730157e-02,-8.358671610826569343e-02,-8.357701283438100093e-02
-2.400988380480160306e-02,-2.282027625905710261e-02,-2.151684346224960048e-02,-1.894373698882270002e-02,-1.900057161428659810e-02
-7.311755704194299738e-03,1.990545568926200236e-03,4.260124222676700545e-03,7.067167223092500269e-03,7.342734598374900043e-03
-1.495886591582600055e-03,4.345054759348499981e-03,5.649732542118900309e-03,8.519478404264301322e-03,8.281620831722000253e-03
1.916196492796379963e-02,2.113286192747250089e-02,2.276850189767199925e-02,2.441006019856949844e-02,2.422660881612399841e-02
4.981330350204099186e-03,9.321140670338200207e-03,1.089583818825450023e-02,1.273902577742969978e-02,1.201292401639680006e-02
-2.058349173801710119e-02,-1.777935902883610517e-02,-1.536747713112180183e-02,-1.342642081943030107e-02,-1.372321409582280202e-02
1.818011531143499948e-02,2.673365828974070060e-02,2.713536003659130016e-02,2.826868126038260126e-02,2.761713022508439919e-02
3.095309747701269210e-02,4.829211081883850315e-02,4.750893401338340122e-02,4.793289879331370101e-02,4.829912561303949942e-02
6.835179840732399925e-02,7.272004687887390073e-02,7.142446337838080639e-02,7.101711287877560119e-02,7.075498648035080662e-02
9.112299550527379333e-02,9.489977372455439542e-02,9.375104709980179585e-02,9.346728594019869385e-02,9.262735290260849796e-02
7.759189159910920286e-02,8.194551002618960522e-02,8.115521766912489610e-02,8.221796353582050410e-02,8.177335631191740006e-02
4.738222107872710337e-02,5.072440074926289760e-02,5.053856818342160329e-02,5.123216782498370148e-02,5.094967707567479853e-02
1.109327701888916939e-01,1.105475258574761949e-01,1.095276452761017039e-01,1.085653721641982039e-01,1.059251892055999983e-01
5.486655278106210287e-02,5.538214585158480335e-02,5.548802401773929999e-02,5.551926114885569891e-02,5.391895231011079731e-02
5.536754176175390230e-02,5.630919994546011026e-02,5.643151670214029830e-02,5.647927055946710267e-02,5.650203048851869941e-02
3.059599386285330111e-02,2.958592125332929965e-02,2.861293488348130160e-02,2.642712903516209952e-02,2.514684312304759847e-02
3.732447639343570295e-02,3.681120150793189966e-02,3.545826009186889977e-02,3.380088845987120477e-02,3.280486844885160264e-02
1.269243671351909936e-02,1.254070489359060056e-02,1.001750537368100054e-02,7.882677120561100426e-03,7.701655408374799214e-03
1.083669035691009822e-02,1.175715698604369933e-02,9.647082052658500356e-03,7.277570988693299672e-03,7.092228309491800144e-03
5.136997597916298855e-03,6.017641198071899816e-03,4.543987046125500320e-03,2.394168082352899577e-03,4.376367684729016690e-04
1.095840106283050251e-02,1.636257507723120133e-02,1.714069931142290018e-02,1.746274106710379859e-02,1.687226527068850027e-02
-2.299465083861070014e-02,-1.564277707045350074e-02,-1.348941317863759995e-02,-1.311049520242500016e-02,-1.386228310985359972e-02
-5.876924703918460363e-02,-4.955323993903879704e-02,-4.589079610420199878e-02,-4.437245571273160105e-02,-4.528906650125329864e-02
-3.331449877576030116e-02,-2.698419730507709696e-02,-2.451806967418900321e-02,-2.311727750594559996e-02,-2.459323590295630496e-02
-3.541923742300259748e-02,-3.089888981578909830e-02,-2.891134349442000054e-02,-2.844420624320560462e-02,-2.997892986148669586e-02
-2.895647418087500709e-03,-2.225685316728699074e-03,-1.790510773788199679e-03,-2.025431096383100565e-03,-3.170292510389200857e-03
2.563957193087579994e-02,2.359334898621810034e-02,2.304610331454259864e-02,2.249813678644320067e-02,2.083408690284200074e-02
2.573712608854290124e-02,2.144375221082829922e-02,1.998943593795679888e-02,1.986521307224129937e-02,1.863266811129260167e-02
2.595834271342389865e-02,2.416637816520959825e-02,2.189626349680939832e-02,2.069730052469720069e-02,1.839029177834870105e-02
2.209457372533000716e-03,-5.540180375615300599e-03,-7.808182447811598884e-03,-8.535541488926998502e-03,-1.042384240104070152e-02
5.995520307002619870e-02,5.146039272531079817e-02,4.832069061137560240e-02,4.772758457723849657e-02,4.566396157901490144e-02
1.767254459281000084e-02,8.760459005361299900e-03,5.294519316974000134e-03,4.218010471760300431e-03,2.909255716478000540e-03
2.209212424757989689e-04,-8.433250158043099215e-03,-1.050641161042150003e-02,-1.259575807001230008e-02,-1.359948429896089966e-02
-8.724155660338300464e-03,-1.751741749995840147e-02,-1.921649413969389944e-02,-1.957357863995819874e-02,-1.884308780147980061e-02
1.053796798995700057e-02,7.968169649176799763e-03,5.583487425700400103e-03,5.399338201502200396e-03,6.584199061522699042e-03
-4.864311615799139787e-02,-4.945705315713579825e-02,-5.213620416182609962e-02,-5.405528930633399926e-02,-5.432005207363790888e-02
-9.124547338772499849e-03,-8.760459005361199286e-03,-1.128455386630470084e-02,-1.383024498204540008e-02,-1.531216586696869907e-02
-1.768738024678799536e-03,-6.688217839328002923e-04,-2.024519868183499716e-03,-4.992068456550499342e-03,-7.559307557773399869e-03
8.941287351561700777e-03,1.142116522113689921e-02,1.042716047508780025e-02,8.053734807096800744e-03,5.645267335170900402e-03
3.117526466015749925e-02,3.296048584926059705e-02,3.350800728362170189e-02,3.071046602209059895e-02,2.855424869427060017e-02
1.058015299979399998e-01,1.058273846428629955e-01,1.059450086268300950e-01,1.026818007464914972e-01,9.881891890977180515e-02
6.995269006768360665e-02,6.905152939405399815e-02,7.106756102781190687e-02,6.941207082237120518e-02,6.776679681527469912e-02
8.806194245630219464e-02,8.810726751026680403e-02,8.871749411311390110e-02,8.854568614131229365e-02,8.672391327994330434e-02
8.387649297698610007e-02,8.294473693559770155e-02,8.561262091808549690e-02,8.598961333682487995e-02,8.479470597132590659e-02
3.310388674440729179e-02,3.252831114638059934e-02,3.492048819512170305e-02,3.653081623617920187e-02,3.564477150641209846e-02
-2.653955523461220059e-02,-2.573336202383729940e-02,-2.208678740284319986e-02,-1.920951353389260124e-02,-1.777359908396410407e-02
6.693058146584100754e-03,-1.643723402756799628e-03,8.286721004553996650e-04,3.764907187154099572e-03,3.809528416667600555e-03
-1.366949776016409927e-02,-1.626386852750059953e-02,-1.369316001270720097e-02,-1.109610463613749931e-02,-1.017173423521840203e-02
-5.014864288242609769e-02,-4.333771911750240041e-02,-4.178477551129450296e-02,-4.004706143654149925e-02,-4.117545651168459664e-02
-4.515607016204700383e-03,-3.516396218252001299e-03,-3.959575872434200304e-03,-8.637997457972401011e-03,-9.381731924975900486e-03
-2.600765781253200001e-02,-2.535991236104600047e-02,-2.491492845042160217e-02,-2.898753687325220443e-02,-2.954614409381100051e-02
-6.773748723948309902e-02,-5.516453980847459831e-02,-5.381415281390800054e-02,-5.625007052194200274e-02,-5.403201558103270380e-02
-3.639807769644899660e-02,-3.098572267270860089e-02,-3.054320137258719620e-02,-3.361121270289339769e-02,-3.137087969736720300e-02
-3.394498178578340269e-02,-3.873384596606659763e-02,-3.788658026829949677e-02,-4.038759927581439535e-02,-3.621596270166869969e-02
-5.345025466972830319e-02,-5.079175158780509930e-02,-4.834131941520670300e-02,-4.368262051084220027e-02,-3.976927832629290060e-02
-3.533033983033449787e-02,-3.382895902928449716e-02,-3.253545619452070242e-02,-2.918961320827530292e-02,-2.575249610241459736e-02
-8.471865593649900369e-03,-8.510689667908600056e-03,-8.338867719846801765e-03,-7.092228309491699530e-03,-6.486992885776398862e-03
-3.225736979938950005e-02,-3.109284061908909602e-02,-2.972896532927339630e-02,-2.736873539234199737e-02,-2.650194074550649495e-02
1.085187301286899986e-03,1.744059740097900343e-03,1.972603379369400334e-03,3.539043729212600423e-03,3.347096731857200202e-03
-2.061024499824610015e-02,-2.226477951701820099e-02,-2.238320593492469646e-02,-2.212627979398109831e-02,-2.277181027387030141e-02
2.206838353845180442e-02,1.448517381739430031e-02,1.067431984721150043e-02,9.240989853729800196e-03,7.552234918382999540e-03
7.195532028590768958e-02,5.893441878327489863e-02,5.069814155898830221e-02,4.862068700607390104e-02,4.647921179932650027e-02
7.643121820685540302e-02,5.562356950949010059e-02,4.320654659665949804e-02,3.927234959829559863e-02,3.547257304973260028e-02
1.528390530937639991e-02,3.044804440185099655e-03,-6.810967777410899780e-03,-7.980534486053800572e-03,-9.625144257789999824e-03
6.496764925273980362e-02,6.159449043595340012e-02,5.366609338768960763e-02,5.174516967766160103e-02,5.003823118441069751e-02
-1.386984786415050054e-02,-1.688351793005449589e-02,-1.947332074346970129e-02,-1.812204289769039911e-02,-1.786160457724440473e-02
-3.849016399136110517e-02,-3.084268391625969927e-02,-2.782381887885350055e-02,-2.575249610241469797e-02,-2.494435807166450400e-02
